loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term,other_loans, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_status
2473,1, Graduate, No,4900000,18100000,8,735000,382,13600000,400000,15500000,2400000, Rejected
2474,3, Not Graduate, Yes,900000,2300000,12,360000,900,1300000,0,3300000,1100000, Approved
2475,1, Graduate, Yes,7500000,25000000,18,1725000,628,3500000,2200000,21700000,4700000, Approved
2476,2, Graduate, No,6400000,25000000,12,2112000,667,13500000,5500000,25500000,5400000, Approved
2477,2, Graduate, Yes,8700000,26400000,2,435000,778,8500000,2400000,28800000,10300000, Approved
2478,4, Graduate, Yes,7300000,17200000,18,365000,831,18500000,4300000,23000000,5200000, Approved
2479,5, Graduate, No,7400000,27100000,4,2368000,320,19800000,14600000,25200000,9400000, Approved
2480,2, Graduate, No,2700000,9300000,16,486000,656,7700000,2500000,6400000,3600000, Approved
2481,3, Graduate, No,3400000,8900000,6,884000,896,4200000,4800000,10200000,4200000, Approved
2482,3, Not Graduate, Yes,2100000,7400000,4,798000,320,3300000,2700000,6300000,2200000, Approved
2483,2, Not Graduate, No,3100000,10500000,10,341000,751,5500000,5900000,9000000,1600000, Approved
2484,5, Not Graduate, No,4700000,17400000,2,188000,523,10600000,7000000,10900000,5200000, Approved
2485,5, Graduate, No,3100000,10500000,6,899000,584,7700000,2100000,10900000,2900000, Approved
2486,2, Not Graduate, No,5700000,20400000,2,456000,630,3000000,3100000,22600000,2900000, Approved
2487,3, Graduate, Yes,2300000,8000000,14,920000,472,4400000,3300000,7700000,1800000, Rejected
2488,0, Not Graduate, Yes,6600000,18500000,16,1716000,802,14600000,1100000,21800000,9700000, Approved
2489,2, Graduate, Yes,2700000,6400000,18,891000,547,5000000,1700000,9200000,1700000, Rejected
2490,1, Not Graduate, Yes,800000,2800000,16,240000,726,2000000,1300000,3100000,1200000, Approved
2491,1, Graduate, No,6600000,18500000,8,1980000,712,2300000,3200000,24400000,7600000, Approved
2492,3, Graduate, No,3900000,10700000,6,39000,790,10600000,1900000,12500000,2700000, Approved
2493,5, Not Graduate, No,200000,600000,16,72000,396,0,0,500000,200000, Rejected
2494,3, Graduate, No,2000000,4200000,6,520000,831,1300000,1700000,6900000,1200000, Approved
2495,2, Graduate, Yes,9100000,20900000,20,1365000,632,4200000,400000,30000000,13200000, Approved
2496,3, Graduate, No,4700000,10800000,8,1692000,527,13300000,3100000,13600000,4800000, Rejected
2497,3, Not Graduate, Yes,3200000,11100000,6,640000,708,8900000,5700000,8100000,1500000, Approved
2498,2, Not Graduate, No,1700000,4200000,14,255000,829,200000,1600000,4600000,1600000, Approved
2499,1, Not Graduate, No,2600000,8100000,12,364000,854,4500000,5100000,6300000,2500000, Approved
2500,3, Not Graduate, Yes,2700000,6700000,14,0,899,2400000,4200000,6000000,2000000, Approved
2501,0, Not Graduate, Yes,3600000,13400000,6,72000,589,3600000,0,11200000,4000000, Approved
2502,4, Graduate, Yes,7200000,26000000,6,72000,571,4700000,0,22600000,4200000, Approved
2503,2, Not Graduate, Yes,2500000,6400000,6,575000,708,6900000,200000,9900000,3500000, Approved
2504,2, Not Graduate, No,5500000,19600000,16,1870000,328,2400000,4800000,10900000,3700000, Rejected
2505,3, Graduate, Yes,9200000,33500000,8,276000,564,20800000,15200000,29800000,11400000, Approved
2506,3, Not Graduate, No,9000000,19000000,8,1530000,693,18300000,4500000,29600000,7200000, Approved
2507,4, Not Graduate, Yes,5900000,15000000,14,59000,626,16400000,4600000,17600000,8200000, Approved
2508,4, Graduate, No,5600000,15600000,12,1288000,470,9900000,10700000,14600000,7000000, Rejected
2509,2, Not Graduate, Yes,3200000,12500000,8,288000,849,400000,5300000,10400000,4400000, Approved
2510,5, Not Graduate, No,9100000,27800000,16,2093000,547,21900000,7000000,31900000,9400000, Rejected
2511,0, Not Graduate, Yes,4600000,15100000,2,1518000,417,5600000,3900000,11800000,6600000, Approved
2512,4, Graduate, No,7300000,14900000,2,2920000,358,13600000,12300000,20400000,7300000, Rejected
2513,5, Not Graduate, Yes,1300000,3100000,16,351000,826,200000,1700000,5100000,1400000, Approved
2514,0, Not Graduate, No,1800000,4200000,6,486000,836,1300000,1900000,6800000,2000000, Approved
2515,3, Graduate, No,500000,1700000,10,80000,509,400000,300000,1400000,300000, Rejected
2516,2, Not Graduate, Yes,5700000,20500000,20,1938000,581,15200000,7800000,11400000,8500000, Approved
2517,4, Graduate, No,300000,1100000,4,105000,359,100000,0,1000000,200000, Approved
2518,5, Graduate, Yes,2100000,7100000,10,672000,517,1200000,2900000,5400000,1400000, Rejected
2519,1, Not Graduate, Yes,5700000,20100000,14,228000,442,11700000,7300000,17900000,6500000, Rejected
2520,1, Not Graduate, Yes,1100000,2700000,16,396000,346,1900000,300000,2200000,800000, Rejected
2521,5, Graduate, No,9300000,34000000,6,558000,742,4200000,600000,32800000,8200000, Approved
2522,1, Graduate, Yes,3500000,8100000,10,385000,626,7100000,5500000,7200000,2900000, Approved
2523,0, Not Graduate, Yes,8200000,28800000,4,3034000,619,9000000,1100000,23000000,6300000, Approved
2524,2, Not Graduate, Yes,7500000,17900000,20,1875000,734,9100000,5500000,23000000,4900000, Approved
2525,1, Graduate, Yes,7000000,25600000,6,1190000,420,15100000,11500000,15300000,8700000, Rejected
2526,5, Not Graduate, Yes,3900000,8300000,18,78000,600,3900000,600000,10400000,5600000, Approved
2527,3, Graduate, Yes,4700000,13200000,12,1551000,440,4000000,3300000,16600000,4300000, Rejected
2528,5, Not Graduate, Yes,1700000,5200000,16,544000,820,1700000,1200000,4000000,1000000, Approved
2529,0, Graduate, No,2500000,7800000,8,400000,437,5800000,0,5800000,3300000, Rejected
2530,1, Not Graduate, Yes,400000,1400000,12,152000,468,700000,0,1500000,400000, Rejected
2531,0, Not Graduate, Yes,2400000,9100000,8,840000,368,2200000,200000,5600000,3300000, Rejected
2532,4, Graduate, No,5700000,21900000,2,1197000,871,3200000,1700000,14400000,6100000, Approved
2533,1, Graduate, No,9800000,37900000,4,2842000,816,21800000,12200000,26100000,8500000, Approved
2534,5, Graduate, No,9000000,32800000,4,1530000,773,10600000,4100000,18900000,11500000, Approved
2535,3, Not Graduate, No,800000,3000000,14,176000,576,1200000,1300000,2600000,400000, Approved
2536,1, Graduate, No,1600000,4500000,14,560000,673,1900000,2700000,3700000,1300000, Approved
2537,0, Graduate, Yes,9800000,34100000,20,3332000,760,21500000,9400000,33400000,13600000, Approved
2538,5, Not Graduate, Yes,2900000,7500000,12,319000,678,3400000,3000000,10900000,3700000, Approved
2539,4, Not Graduate, Yes,3900000,12000000,14,156000,893,6000000,4700000,12900000,5200000, Approved
2540,0, Graduate, Yes,3300000,9000000,18,528000,754,6100000,3900000,6900000,4700000, Approved
2541,3, Graduate, Yes,700000,2200000,8,140000,617,1600000,400000,2400000,900000, Approved
2542,3, Not Graduate, Yes,8400000,29500000,20,336000,661,14600000,3400000,28900000,10900000, Approved
2543,1, Graduate, Yes,4000000,12100000,12,520000,356,10500000,2500000,15600000,5000000, Rejected
2544,0, Not Graduate, Yes,1900000,6300000,16,456000,811,1100000,100000,5100000,1900000, Approved
2545,0, Not Graduate, No,3900000,14600000,2,429000,730,9200000,4000000,14600000,5400000, Approved
2546,5, Not Graduate, No,7400000,18000000,2,1628000,792,5300000,9400000,19900000,5300000, Approved
2547,5, Not Graduate, Yes,5900000,16000000,6,1947000,798,15900000,5000000,12300000,3100000, Approved
2548,2, Not Graduate, No,1400000,2900000,12,518000,490,600000,1600000,5500000,1300000, Rejected
2549,2, Graduate, Yes,1800000,5500000,6,72000,448,2900000,300000,5600000,1300000, Rejected
2550,0, Graduate, Yes,1000000,3100000,6,370000,525,1900000,1700000,2800000,1400000, Rejected
2551,1, Graduate, No,7400000,19200000,20,370000,415,2200000,4800000,29200000,7000000, Rejected
2552,5, Graduate, No,2700000,10600000,16,54000,496,800000,2900000,9700000,2400000, Rejected
2553,1, Not Graduate, Yes,3600000,13100000,8,972000,543,2900000,100000,9900000,2700000, Rejected
2554,5, Graduate, No,7000000,18400000,12,1890000,520,4700000,11900000,17000000,3800000, Rejected
2555,4, Not Graduate, Yes,5000000,18000000,14,1800000,307,5300000,5600000,12800000,3300000, Rejected
2556,2, Graduate, No,1800000,5700000,14,216000,502,1400000,1100000,4400000,1300000, Rejected
2557,2, Graduate, Yes,4700000,12000000,6,0,505,3400000,3800000,18000000,2300000, Rejected
2558,2, Not Graduate, Yes,6700000,23100000,4,938000,304,14400000,7100000,24300000,10000000, Approved
2559,5, Not Graduate, No,5800000,17500000,10,870000,719,5800000,1900000,12400000,3100000, Approved
2560,0, Graduate, Yes,5900000,22700000,18,2183000,855,13400000,6300000,14500000,4000000, Approved
2561,4, Not Graduate, No,6000000,15800000,18,900000,593,6800000,4800000,13200000,6400000, Approved
2562,1, Not Graduate, Yes,700000,1400000,10,280000,523,700000,1100000,1600000,900000, Rejected
2563,0, Not Graduate, Yes,3700000,13100000,14,518000,385,10600000,6800000,9200000,4900000, Rejected
2564,0, Graduate, Yes,7100000,19300000,6,1988000,783,3900000,4800000,21800000,5000000, Approved
2565,5, Graduate, Yes,1100000,3900000,2,220000,538,400000,1300000,4300000,1600000, Approved
2566,3, Not Graduate, Yes,9500000,20100000,2,3610000,506,16800000,800000,32700000,11000000, Rejected
2567,4, Not Graduate, Yes,2200000,8600000,2,792000,461,1400000,3000000,4700000,2100000, Approved
2568,4, Not Graduate, Yes,5500000,20000000,8,55000,666,3800000,4700000,18000000,7900000, Approved
2569,3, Not Graduate, Yes,4400000,16300000,20,1364000,561,5500000,8000000,12000000,4000000, Approved
2570,5, Not Graduate, No,5000000,10800000,10,1450000,345,12300000,5000000,14100000,6300000, Rejected
2571,4, Not Graduate, Yes,6100000,12500000,14,610000,862,11300000,1500000,21900000,6800000, Approved
2572,3, Not Graduate, No,8100000,22300000,10,648000,686,20400000,8700000,19200000,6200000, Approved
2573,4, Graduate, Yes,7000000,19600000,8,630000,708,17600000,2600000,24300000,4500000, Approved
2574,4, Not Graduate, No,5600000,14800000,20,56000,656,9600000,9200000,11600000,6500000, Approved
2575,4, Graduate, No,1800000,7000000,14,450000,743,2600000,1000000,4500000,1500000, Approved
2576,2, Graduate, No,3600000,12100000,14,108000,408,10100000,4200000,13000000,5400000, Rejected
2577,5, Graduate, No,600000,1300000,14,240000,408,1000000,300000,1600000,900000, Rejected
2578,1, Graduate, Yes,4900000,16500000,12,1715000,439,7500000,1400000,10300000,7200000, Rejected
2579,3, Graduate, Yes,3000000,7100000,6,1050000,415,2000000,5700000,9500000,2500000, Rejected
2580,0, Not Graduate, Yes,3800000,10600000,12,1064000,490,3300000,6500000,14400000,3100000, Rejected
2581,1, Graduate, Yes,7600000,30000000,16,2508000,884,13300000,3600000,17200000,10800000, Approved
2582,4, Graduate, No,7800000,25400000,18,1170000,425,3000000,14000000,30500000,7200000, Rejected
2583,0, Graduate, No,6800000,21700000,20,1768000,730,17500000,1300000,18600000,3600000, Approved
2584,4, Graduate, Yes,5900000,17300000,20,2006000,657,1500000,5600000,13000000,4100000, Approved
2585,2, Not Graduate, No,4900000,16800000,10,1029000,480,2200000,8900000,12600000,2700000, Rejected
2586,3, Not Graduate, Yes,1100000,3100000,16,77000,356,1300000,100000,3000000,1600000, Rejected
2587,1, Not Graduate, Yes,9800000,36000000,12,1372000,629,28000000,4100000,29800000,11200000, Approved
2588,1, Graduate, Yes,1200000,4700000,2,108000,667,1100000,300000,4200000,800000, Approved
2589,0, Not Graduate, No,4700000,11500000,18,1269000,559,7500000,0,18700000,2600000, Approved
2590,4, Graduate, No,6700000,16000000,4,536000,791,0,13000000,20700000,5200000, Approved
2591,0, Not Graduate, Yes,3700000,11300000,6,1221000,538,6200000,400000,10400000,5400000, Rejected
2592,2, Graduate, No,7400000,16000000,20,1850000,358,16700000,5500000,26800000,4300000, Rejected
2593,2, Not Graduate, No,3300000,11700000,14,726000,439,4000000,6300000,8300000,1700000, Rejected
2594,2, Graduate, Yes,4800000,15300000,12,1344000,503,3300000,4000000,12000000,4300000, Rejected
2595,4, Graduate, Yes,4600000,11900000,6,1334000,810,11200000,8200000,17500000,5200000, Approved
2596,1, Graduate, Yes,8000000,30600000,14,3120000,302,12700000,13100000,23900000,6800000, Rejected
2597,0, Not Graduate, No,4100000,8800000,18,902000,300,10900000,6400000,8600000,3500000, Rejected
2598,4, Not Graduate, No,2600000,7200000,16,130000,612,1300000,1000000,5800000,1400000, Approved
2599,3, Not Graduate, No,1300000,5000000,6,104000,686,2700000,2000000,4100000,900000, Approved
2600,0, Graduate, Yes,2300000,4900000,12,161000,409,3300000,2400000,4700000,3200000, Rejected
2601,5, Graduate, No,300000,900000,6,27000,492,800000,300000,700000,400000, Rejected
2602,0, Graduate, Yes,7000000,21700000,20,2450000,498,6600000,5500000,14700000,3900000, Rejected
2603,3, Not Graduate, Yes,4400000,10900000,18,1716000,611,8600000,6300000,8800000,3000000, Approved
2604,5, Not Graduate, Yes,5100000,11800000,6,765000,776,7600000,400000,10500000,4400000, Approved
2605,1, Not Graduate, No,5900000,13000000,6,1357000,779,10800000,11600000,13100000,6600000, Approved
2606,3, Graduate, Yes,7800000,27200000,16,2418000,560,3600000,8100000,21800000,8600000, Approved
2607,4, Graduate, Yes,2200000,5100000,6,858000,308,3200000,2600000,6600000,3100000, Rejected
2608,4, Not Graduate, No,5400000,12600000,18,1566000,786,300000,2500000,21000000,6600000, Approved
2609,1, Not Graduate, No,7400000,29100000,8,962000,597,12100000,4800000,16300000,7000000, Approved
2610,4, Graduate, No,5800000,12000000,12,1276000,811,9400000,8800000,14200000,3100000, Approved
2611,1, Graduate, Yes,5800000,13000000,12,870000,862,11300000,8400000,12000000,3900000, Approved
2612,3, Not Graduate, Yes,4800000,14200000,12,1680000,369,3200000,200000,14000000,3000000, Rejected
2613,1, Not Graduate, Yes,7400000,23900000,4,370000,687,20800000,10900000,26100000,5600000, Approved
2614,0, Not Graduate, Yes,9600000,19600000,12,2880000,500,21500000,700000,37600000,10900000, Rejected
2615,2, Not Graduate, Yes,200000,500000,6,24000,746,400000,0,500000,0, Approved
2616,4, Not Graduate, No,700000,2100000,14,182000,619,1900000,700000,2400000,1000000, Approved
2617,2, Not Graduate, No,7600000,16700000,20,3040000,692,9900000,9600000,25100000,7400000, Approved
2618,1, Not Graduate, Yes,1400000,3300000,18,350000,321,900000,1500000,3000000,700000, Rejected
2619,2, Not Graduate, Yes,3800000,15000000,14,1482000,730,10800000,2900000,10700000,3600000, Approved
2620,3, Not Graduate, No,2700000,10800000,6,540000,480,4400000,0,10300000,3500000, Rejected
2621,2, Not Graduate, Yes,5000000,10700000,2,100000,753,12600000,9000000,11500000,5700000, Approved
2622,4, Graduate, Yes,9000000,28900000,6,900000,637,11300000,1200000,33000000,4800000, Approved
2623,3, Graduate, No,3700000,9000000,6,0,483,9300000,400000,9900000,3600000, Rejected
2624,4, Not Graduate, Yes,300000,1100000,4,3000,315,700000,100000,900000,100000, Approved
2625,4, Graduate, No,1800000,4100000,8,36000,777,2200000,2500000,3600000,1900000, Approved
2626,2, Graduate, No,7900000,17700000,4,2844000,402,20900000,11800000,25600000,8400000, Rejected
2627,4, Graduate, Yes,2100000,7700000,8,462000,493,4300000,400000,4400000,1300000, Rejected
2628,0, Graduate, Yes,900000,3100000,4,279000,355,1700000,100000,3000000,500000, Approved
2629,3, Graduate, No,9900000,23600000,18,2970000,557,18300000,8600000,23000000,9100000, Approved
2630,0, Not Graduate, Yes,5600000,20000000,20,1624000,606,7100000,500000,20000000,7600000, Approved
2631,1, Not Graduate, Yes,6000000,12200000,16,1080000,743,8800000,2600000,20600000,2900000, Approved
2632,5, Not Graduate, No,5700000,18400000,4,1197000,579,12800000,4000000,17200000,4900000, Approved
2633,0, Graduate, Yes,9000000,33100000,20,2790000,734,2800000,5900000,25300000,10300000, Approved
2634,0, Graduate, No,7300000,16100000,2,1533000,490,7600000,1400000,21800000,10700000, Rejected
2635,5, Graduate, No,5300000,20500000,16,530000,802,11200000,7100000,21100000,4100000, Approved
2636,1, Not Graduate, Yes,3500000,7400000,16,1190000,867,500000,6600000,9500000,2100000, Approved
2637,0, Not Graduate, No,1000000,2200000,12,190000,302,2200000,400000,3700000,1400000, Rejected
2638,0, Not Graduate, No,5100000,19900000,12,255000,867,1800000,7100000,18300000,5700000, Approved
2639,0, Graduate, Yes,2900000,9900000,8,232000,312,1800000,4500000,11200000,3700000, Rejected
2640,3, Not Graduate, No,7600000,19100000,14,0,762,14800000,15000000,23500000,7300000, Approved
2641,5, Not Graduate, Yes,6000000,14700000,18,480000,462,15400000,9700000,13800000,3500000, Rejected
2642,1, Graduate, No,6300000,18200000,18,2079000,849,4300000,5800000,15500000,5200000, Approved
2643,3, Not Graduate, No,1900000,7400000,18,38000,592,2300000,3000000,6000000,1800000, Approved
2644,4, Graduate, No,600000,1400000,4,162000,507,200000,300000,1700000,400000, Rejected
2645,2, Not Graduate, Yes,4100000,11400000,14,697000,505,8100000,7500000,10100000,5500000, Rejected
2646,0, Not Graduate, Yes,800000,3200000,8,152000,467,900000,400000,3100000,800000, Rejected
2647,2, Not Graduate, No,6600000,22900000,16,2310000,543,2500000,11000000,26300000,8500000, Rejected
2648,4, Graduate, Yes,300000,1100000,12,63000,674,600000,0,800000,200000, Approved
2649,3, Graduate, No,6100000,13500000,2,183000,717,15700000,4200000,16100000,3400000, Approved
2650,5, Not Graduate, Yes,4800000,17000000,10,1200000,666,6800000,5400000,12400000,2900000, Approved
2651,4, Not Graduate, No,4500000,17300000,18,0,830,200000,4200000,12000000,2500000, Approved
2652,2, Graduate, No,3800000,9400000,16,684000,383,8300000,500000,9200000,2300000, Rejected
2653,2, Graduate, Yes,7000000,18900000,8,280000,584,13000000,13600000,20600000,5000000, Approved
2654,2, Not Graduate, No,4400000,14200000,18,792000,799,6300000,7800000,10800000,2400000, Approved
2655,5, Graduate, No,5300000,19400000,6,848000,510,14700000,7000000,13600000,3700000, Rejected
2656,0, Not Graduate, Yes,2600000,5900000,6,52000,572,5800000,3100000,7300000,3800000, Approved
2657,3, Not Graduate, No,3300000,13100000,2,363000,554,6000000,2500000,6700000,3800000, Approved
